symbol	company_name	LastSale	MarketCap	IPOyear	Sector	industry	quote
BANF	BancFirst Corporation	69.11	$1.08B	1993	Finance	Major Banks	http://www.nasdaq.com/symbol/banf
BANFP	BancFirst Corporation	27.45	$27.45M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/banfp
BKMU	Bank Mutual Corporation	7.89	$359.71M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bkmu
OZRK	Bank of the Ozarks	39.66	$4.8B	1997	Finance	Major Banks	http://www.nasdaq.com/symbol/ozrk
BFIN	BankFinancial Corporation	12.6	$246.23M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bfin
BANR	Banner Corporation	44.14	$1.52B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/banr
BZUN	Baozun Inc.	14.61	$725.89M	2015	Consumer Services	Catalog/Specialty Distribution	http://www.nasdaq.com/symbol/bzun
DFVL	Barclays PLC	69.64	$4.93M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/dfvl
DFVS	Barclays PLC	24.3089	$1.75M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/dfvs
DLBL	Barclays PLC	81.65	$5.79M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/dlbl
DLBS	Barclays PLC	12.175	$14.93M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/dlbs
DTUL	Barclays PLC	66.312	$3.91M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/dtul
DTUS	Barclays PLC	29.02	$7.79M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/dtus
DTYL	Barclays PLC	82.71	$5.69M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/dtyl
DTYS	Barclays PLC	12.61	$39.77M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/dtys
FLAT	Barclays PLC	64	$3.54M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/flat
STPP	Barclays PLC	30.51	$5.09M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/stpp
TAPR	Barclays PLC	17.44	$11.51M	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/tapr
BHACR	Barington/Hilco Acquisition Corp.	0.2297	n/a	2015	Finance	Business Services	http://www.nasdaq.com/symbol/bhacr
BHACU	Barington/Hilco Acquisition Corp.	10.3	n/a	2015	Finance	Business Services	http://www.nasdaq.com/symbol/bhacu
BHACW	Barington/Hilco Acquisition Corp.	0.133	n/a	2015	Finance	Business Services	http://www.nasdaq.com/symbol/bhacw
BBSI	Barrett Business Services, Inc.	48.32	$350.01M	1993	Technology	Professional Services	http://www.nasdaq.com/symbol/bbsi
BSET	Bassett Furniture Industries, Incorporated	25.14	$274.15M	n/a	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/bset
BV	Bazaarvoice, Inc.	4.05	$332.45M	2012	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/bv
BECN	Beacon Roofing Supply, Inc.	46.55	$2.78B	2004	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/becn
BBGI	Beasley Broadcast Group, Inc.	5.26	$122.65M	2000	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/bbgi
BBBY	Bed Bath & Beyond Inc.	46.19	$7.13B	1992	Consumer Services	Home Furnishings	http://www.nasdaq.com/symbol/bbby
BGNE	BeiGene, Ltd.	29.49	$970.72M	2016	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/bgne
BELFA	Bel Fuse Inc.	19.86	$237.1M	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/belfa
BELFB	Bel Fuse Inc.	23.36	$278.88M	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/belfb
BNCL	Beneficial Bancorp, Inc.	15.04	$1.16B	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bncl
BGCP	BGC Partners, Inc.	8.84	$2.45B	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/bgcp
BGFV	Big 5 Sporting Goods Corporation	12.95	$285.22M	2002	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/bgfv
BCRX	BioCryst Pharmaceuticals, Inc.	4.2	$309.54M	1994	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/bcrx
BIIB	Biogen Inc.	313.59	$68.71B	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/biib
BOLT	BioLight Life Sciences Ltd.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bolt
BMRN	BioMarin Pharmaceutical Inc.	95.73	$15.65B	1999	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/bmrn
BVXVW	BiondVax Pharmaceuticals Ltd.	0.4091	n/a	2015	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/bvxvw
BIOS	BioScrip, Inc.	2.64	$300.64M	n/a	Health Care	Medical/Nursing Services	http://www.nasdaq.com/symbol/bios
BBC	BioShares Biotechnology Clinical Trials Fund	19.92	$21.91M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bbc
BBP	BioShares Biotechnology Products Fund	30.36	$27.32M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bbp
TECH	Bio-Techne Corp	106.88	$3.99B	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/tech
BEAT	BioTelemetry, Inc.	18.82	$527.44M	2008	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/beat
BIOV	Bioventus Inc.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/biov
BJRI	BJ&#39;s Restaurants, Inc.	39.66	$958.73M	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/bjri
BBOX	Black Box Corporation	14.79	$224.04M	n/a	Technology	Computer Communications Equipment	http://www.nasdaq.com/symbol/bbox
BDE	Black Diamond, Inc.	4.68	$140.7M	n/a	Consumer Non-Durables	Recreational Products/Toys	http://www.nasdaq.com/symbol/bde
BLKB	Blackbaud, Inc.	69.34	$3.29B	2004	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/blkb
BBRY	BlackBerry Limited	7.7	$4.03B	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/bbry
HAWK	Blackhawk Network Holdings, Inc.	33.52	$1.89B	2013	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/hawk
BKCC	BlackRock Capital Investment Corporation	8.83	$640.65M	2007	n/a	n/a	http://www.nasdaq.com/symbol/bkcc
ADRA	BLDRS Asia 50 ADR Index Fund	28.17	$22.54M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/adra
ADRD	BLDRS Developed Markets 100 ADR Index Fund	20.601	$61.8M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/adrd
ADRE	BLDRS Emerging Markets 50 ADR Index Fund	34.6999	$133.59M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/adre
ADRU	BLDRS Europe 100 ADR Index Fund	20.2299	$16.18M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/adru
BLMN	Bloomin&#39; Brands, Inc.	19.73	$2.21B	2012	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/blmn
BCOR	Blucora, Inc.	10.72	$445.06M	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/bcor
BUFF	Blue Buffalo Pet Products, Inc.	25.72	$5.05B	2015	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/buff
BHBK	Blue Hills Bancorp, Inc.	14.76	$403.48M	2014	Finance	Major Banks	http://www.nasdaq.com/symbol/bhbk
NILE	Blue Nile, Inc.	35.72	$414.95M	2004	Consumer Services	Consumer Specialties	http://www.nasdaq.com/symbol/nile
BLUE	bluebird bio, Inc.	49.05	$1.82B	2013	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/blue
BKEP	Blueknight Energy Partners L.P., L.L.C.	5.89	$218.22M	2011	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/bkep
BKEPP	Blueknight Energy Partners L.P., L.L.C.	8.13	$245.19M	n/a	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/bkepp
BPMC	Blueprint Medicines Corporation	27.28	$744.25M	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/bpmc
ITEQ	BlueStar TA-BIGITech Israel Technology ETF	26.006	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/iteq
BMCH	BMC Stock Holdings, Inc.	20.7	$1.38B	2013	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/bmch
BOBE	Bob Evans Farms, Inc.	40.01	$790.3M	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/bobe
BOFI	BofI Holding, Inc.	22.07	$1.4B	2005	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bofi
BOFIL	BofI Holding, Inc.	25.6101	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bofil
WIFI	Boingo Wireless, Inc.	8.6	$327.81M	2011	Consumer Services	Telecommunications Equipment	http://www.nasdaq.com/symbol/wifi
BOJA	Bojangles&#39;, Inc.	15.94	$579.2M	2015	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/boja
BOKF	BOK Financial Corporation	69.33	$4.57B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bokf
BOKFL	BOK Financial Corporation	26.44	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bokfl
BPFH	Boston Private Financial Holdings, Inc.	12.99	$1.08B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bpfh
BPFHP	Boston Private Financial Holdings, Inc.	26.75	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bpfhp
BPFHW	Boston Private Financial Holdings, Inc.	6.25	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bpfhw
EPAY	Bottomline Technologies, Inc.	23.98	$984.22M	1999	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/epay
BLVD	Boulevard Acquisition Corp. II	9.85	$455.56M	2015	Finance	Business Services	http://www.nasdaq.com/symbol/blvd
BLVDU	Boulevard Acquisition Corp. II	10.14	n/a	2015	Finance	Business Services	http://www.nasdaq.com/symbol/blvdu
BOXL	Boxlight Corporation	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/boxl
BBRG	Bravo Brio Restaurant Group, Inc.	4.84	$70.58M	2010	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/bbrg
BDGE	Bridge Bancorp, Inc.	29.52	$515.73M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bdge
BCOV	Brightcove Inc.	13.29	$439.49M	2012	Technology	EDP Services	http://www.nasdaq.com/symbol/bcov
AVGO	Broadcom Limited	173.11	$68.47B	2009	Technology	Semiconductors	http://www.nasdaq.com/symbol/avgo
BSFT	BroadSoft, Inc.	46.78	$1.39B	2010	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/bsft
BRCD	Brocade Communications Systems, Inc.	9.02	$3.6B	1999	Technology	Computer Communications Equipment	http://www.nasdaq.com/symbol/brcd
BRKL	Brookline Bancorp, Inc.	12.1	$853.25M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/brkl
BRKS	Brooks Automation, Inc.	12.82	$879.95M	1995	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/brks
BRKR	Bruker Corporation	22.38	$3.61B	n/a	Capital Goods	Biotechnology: Laboratory Analytical Instruments	http://www.nasdaq.com/symbol/brkr
BMTC	Bryn Mawr Bank Corporation	32.11	$540.51M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bmtc
BWLD	Buffalo Wild Wings, Inc.	161.61	$2.96B	2003	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/bwld
BLDR	Builders FirstSource, Inc.	13.42	$1.49B	2005	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/bldr
BMLA	BullMark LatAm Select Leaders ETF	29.52	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bmla
CFFI	C&F Financial Corporation	42.69	$147.59M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/cffi
CHRW	C.H. Robinson Worldwide, Inc.	71.32	$10.18B	1997	Transportation	Oil Refining/Marketing	http://www.nasdaq.com/symbol/chrw
CA	CA Inc.	34.19	$14.32B	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/ca
CCMP	Cabot Microelectronics Corporation	50.6	$1.22B	2000	Technology	Semiconductors	http://www.nasdaq.com/symbol/ccmp
CDNS	Cadence Design Systems, Inc.	25.91	$7.57B	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/cdns
CACQ	Caesars Acquisition Company	12.18	$1.67B	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/cacq
CZR	Caesars Entertainment Corporation	6.15	$903.58M	2012	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/czr
CSTE	Caesarstone Ltd.	40.15	$1.42B	2012	Capital Goods	Building Materials	http://www.nasdaq.com/symbol/cste
PRSS	CafePress Inc.	3.05	$50.9M	2012	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/prss
CLMS	Calamos Asset Management, Inc.	7.05	$144.74M	2004	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/clms
CHY	Calamos Convertible and High Income Fund	11.25	$816.04M	2003	n/a	n/a	http://www.nasdaq.com/symbol/chy
CHI	Calamos Convertible Opportunities and Income Fund	10.68	$747.57M	2002	n/a	n/a	http://www.nasdaq.com/symbol/chi
CCD	Calamos Dynamic Convertible & Income Fund	19.03	$464.04M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ccd
CHW	Calamos Global Dynamic Income Fund	7.52	$443.73M	2007	n/a	n/a	http://www.nasdaq.com/symbol/chw
CGO	Calamos Global Total Return Fund	11.54	$97.69M	2005	n/a	n/a	http://www.nasdaq.com/symbol/cgo
CSQ	Calamos Strategic Total Return Fund	10.57	$1.63B	2004	n/a	n/a	http://www.nasdaq.com/symbol/csq
CAMP	CalAmp Corp.	15	$551.25M	1983	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/camp
CVGW	Calavo Growers, Inc.	59.42	$1.04B	n/a	Consumer Non-Durables	Farming/Seeds/Milling	http://www.nasdaq.com/symbol/cvgw
CALA	Calithera Biosciences, Inc.	3.08	$60.03M	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/cala
CALM	Cal-Maine Foods, Inc.	43.78	$2.12B	1996	Consumer Non-Durables	Farming/Seeds/Milling	http://www.nasdaq.com/symbol/calm
CLMT	Calumet Specialty Products Partners, L.P.	5.47	$417.75M	2006	Energy	Integrated oil Companies	http://www.nasdaq.com/symbol/clmt
CAC	Camden National Corporation	46.38	$476.84M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/cac
CSIQ	Canadian Solar Inc.	13.14	$735.39M	2006	Technology	Semiconductors	http://www.nasdaq.com/symbol/csiq
CPLA	Capella Education Company	59.65	$689.77M	2006	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/cpla
CBF	Capital Bank Financial Corp.	31.7	$1.37B	2012	Finance	Major Banks	http://www.nasdaq.com/symbol/cbf
CCBG	Capital City Bank Group	14.2	$238.61M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ccbg
CPLP	Capital Product Partners L.P.	3.56	$428.66M	2007	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/cplp
CSWC	Capital Southwest Corporation	14.89	$234.04M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cswc
CPTA	Capitala Finance Corp.	15.25	$241.4M	2013	n/a	n/a	http://www.nasdaq.com/symbol/cpta
CLACW	Capitol Acquisition Corp. III	0.7	n/a	2015	Finance	Business Services	http://www.nasdaq.com/symbol/clacw
CFFN	Capitol Federal Financial, Inc.	14.41	$1.98B	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/cffn
CAPNW	Capnia, Inc.	0.3	n/a	2014	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/capnw
CCNWW	CardConnect Corp.	1.32	n/a	2015	Finance	Business Services	http://www.nasdaq.com/symbol/ccnww
CFNL	Cardinal Financial Corporation	26.63	$864.39M	1998	Finance	Major Banks	http://www.nasdaq.com/symbol/cfnl
CRME	Cardiome Pharma Corporation	2.86	$91.16M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/crme
CSII	Cardiovascular Systems, Inc.	24.69	$823.31M	1981	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/csii
CATM	Cardtronics plc	44.46	$2.01B	2007	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/catm
CECO	Career Education Corporation	6.64	$454.56M	1998	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/ceco
CTRE	CareTrust REIT, Inc.	15.25	$882.91M	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/ctre
CKEC	Carmike Cinemas, Inc.	32.09	$782.63M	n/a	Consumer Services	Movies/Entertainment	http://www.nasdaq.com/symbol/ckec
CRZO	Carrizo Oil & Gas, Inc.	39.57	$2.33B	1997	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/crzo
TAST	Carrols Restaurant Group, Inc.	13.79	$494.18M	2006	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/tast
CASC	Cascadian Therapeutics, Inc.	1.13	$152.9M	n/a	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/casc
CWST	Casella Waste Systems, Inc.	9.11	$377.96M	1997	Public Utilities	Environmental Services	http://www.nasdaq.com/symbol/cwst
CASY	Caseys General Stores, Inc.	133.28	$5.22B	1983	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/casy
CASS	Cass Information Systems, Inc	57.93	$647.21M	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/cass
CATY	Cathay General Bancorp	31.53	$2.49B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/caty
CATYW	Cathay General Bancorp	10.66	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/catyw
CVCO	Cavco Industries, Inc.	107.06	$960.52M	n/a	Basic Industries	Homebuilding	http://www.nasdaq.com/symbol/cvco
CAVM	Cavium, Inc.	56.28	$3.26B	2007	Technology	Semiconductors	http://www.nasdaq.com/symbol/cavm
CBOE	CBOE Holdings, Inc.	68.53	$5.57B	2010	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/cboe
CDK	CDK Global, Inc.	58.99	$8.86B	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/cdk
CDW	CDW Corporation	44.77	$7.31B	2013	Consumer Services	Catalog/Specialty Distribution	http://www.nasdaq.com/symbol/cdw
CECE	CECO Environmental Corp.	11.24	$383.49M	n/a	Capital Goods	Pollution Control Equipment	http://www.nasdaq.com/symbol/cece
CELG	Celgene Corporation	105.49	$81.77B	1987	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/celg
CELGZ	Celgene Corporation	1.18	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/celgz
CLDX	Celldex Therapeutics, Inc.	3.35	$336.83M	n/a	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/cldx
APOPW	Cellect Biotechnology Ltd.	0.6	n/a	2016	n/a	n/a	http://www.nasdaq.com/symbol/apopw
CLRBW	Cellectar Biosciences, Inc.	0.195	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/clrbw
CLRBZ	Cellectar Biosciences, Inc.	0.82	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/clrbz
CEMP	Cempra, Inc.	22.11	$1.15B	2012	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/cemp
CSFL	CenterState Banks, Inc.	18.14	$870.82M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/csfl
CETV	Central European Media Enterprises Ltd.	2.42	$344.5M	1994	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/cetv
CENT	Central Garden & Pet Company	25.85	$1.32B	1993	Consumer Durables	Consumer Specialties	http://www.nasdaq.com/symbol/cent
CENTA	Central Garden & Pet Company	24.41	$1.24B	n/a	Consumer Durables	Consumer Specialties	http://www.nasdaq.com/symbol/centa
CENX	Century Aluminum Company	6.21	$540.74M	1996	Basic Industries	Aluminum	http://www.nasdaq.com/symbol/cenx
CNBKA	Century Bancorp, Inc.	44.24	$246.32M	1987	Finance	Major Banks	http://www.nasdaq.com/symbol/cnbka
CPHD	CEPHEID	34.42	$2.51B	2000	Capital Goods	Biotechnology: Laboratory Analytical Instruments	http://www.nasdaq.com/symbol/cphd
CRNT	Ceragon Networks Ltd.	2.55	$198.1M	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/crnt
CERCW	Cerecor Inc.	1	n/a	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/cercw
CERCZ	Cerecor Inc.	0.45	n/a	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/cercz
CERN	Cerner Corporation	64.77	$21.87B	1986	Technology	EDP Services	http://www.nasdaq.com/symbol/cern
CEVA	CEVA, Inc.	31.85	$667.59M	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/ceva
CFCO	CF Corporation	9.8	$823.2M	2016	Finance	Business Services	http://www.nasdaq.com/symbol/cfco
CFCOU	CF Corporation	10.25	n/a	2016	Finance	Business Services	http://www.nasdaq.com/symbol/cfcou
CFCOW	CF Corporation	0.74	n/a	2016	Finance	Business Services	http://www.nasdaq.com/symbol/cfcow
CYOU	Changyou.com Limited	24.42	$1.27B	2009	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/cyou
HOTRW	Chanticleer Holdings, Inc.	0.028	n/a	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/hotrw
CTHR	Charles & Colvard Ltd	1.2	$25.78M	1997	Consumer Durables	Consumer Specialties	http://www.nasdaq.com/symbol/cthr
GTLS	Chart Industries, Inc.	31.22	$955.11M	2006	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/gtls
CHTR	Charter Communications, Inc.	271.79	$73.64B	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/chtr
CHKP	Check Point Software Technologies Ltd.	77.98	$13.64B	1996	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/chkp
CHEK	Check-Cap Ltd.	2.04	$25M	2015	Health Care	Medical Electronics	http://www.nasdaq.com/symbol/chek
CHEKW	Check-Cap Ltd.	0.79	n/a	2015	Health Care	Medical Electronics	http://www.nasdaq.com/symbol/chekw
CHFC	Chemical Financial Corporation	44.36	$1.7B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/chfc
CCXI	ChemoCentryx, Inc.	4.22	$201.56M	2012	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/ccxi
CHMG	Chemung Financial Corp	28.66	$134.72M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/chmg
CHKE	Cherokee Inc.	10.92	$95.22M	n/a	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/chke
